,class,label,numeric_uri,label_uri
566,http://semanticscience.org/resource/SIO_000580,antiport enabled secondary active transport,sio:SIO_000580,sio:AntiportEnabledSecondaryActiveTransport
567,http://semanticscience.org/resource/SIO_001371,statute,sio:SIO_001371,sio:Statute
568,http://semanticscience.org/resource/SIO_010462,heterogeneous substance,sio:SIO_010462,sio:HeterogeneousSubstance
569,http://semanticscience.org/resource/SIO_011123,chemical data,sio:SIO_011123,sio:ChemicalData
570,http://semanticscience.org/resource/SIO_001129,regulation of molecular degradation,sio:SIO_001129,sio:RegulationOfMolecularDegradation
571,http://semanticscience.org/resource/SIO_000319,latitude,sio:SIO_000319,sio:Latitude
572,http://semanticscience.org/resource/SIO_000844,hostility,sio:SIO_000844,sio:Hostility
573,http://semanticscience.org/resource/SIO_000350,to ionize,sio:SIO_000350,sio:ToIonize
574,http://semanticscience.org/resource/SIO_010072,organic molecule,sio:SIO_010072,sio:OrganicMolecule
575,http://semanticscience.org/resource/SIO_000779,primer,sio:SIO_000779,sio:Primer
576,http://semanticscience.org/resource/SIO_001047,non-polar,sio:SIO_001047,sio:Non-polar
577,http://semanticscience.org/resource/SIO_000918,modifying,sio:SIO_000918,sio:Modifying
578,http://semanticscience.org/resource/SIO_000407,to increase the rate of formation,sio:SIO_000407,sio:ToIncreaseTheRateOfFormation
579,http://semanticscience.org/resource/SIO_000807,partial positive charge,sio:SIO_000807,sio:PartialPositiveCharge
580,http://semanticscience.org/resource/SIO_001063,family,sio:SIO_001063,sio:Family
581,http://semanticscience.org/resource/SIO_011045,palladium atom,sio:SIO_011045,sio:PalladiumAtom
582,http://semanticscience.org/resource/SIO_001162,difference in number of objects produced,sio:SIO_001162,sio:DifferenceInNumberOfObjectsProduced
583,http://semanticscience.org/resource/SIO_001126,regulation of translation,sio:SIO_001126,sio:RegulationOfTranslation
584,http://semanticscience.org/resource/SIO_001084,liquid solution,sio:SIO_001084,sio:LiquidSolution
585,http://semanticscience.org/resource/SIO_001382,unigene cluster,sio:SIO_001382,sio:UnigeneCluster
586,http://semanticscience.org/resource/SIO_001117,intersection,sio:SIO_001117,sio:Intersection
587,http://semanticscience.org/resource/SIO_001133,increased frequency of process from increased regulation,sio:SIO_001133,sio:IncreasedFrequencyOfProcessFromIncreasedRegulation
588,http://semanticscience.org/resource/SIO_000731,informational entity identifier,sio:SIO_000731,sio:InformationalEntityIdentifier
589,http://semanticscience.org/resource/SIO_001119,gene-disease association linked with causal mutation,sio:SIO_001119,sio:Gene-diseaseAssociationLinkedWithCausalMutation
590,http://semanticscience.org/resource/SIO_000493,clause,sio:SIO_000493,sio:Clause
591,http://semanticscience.org/resource/SIO_000547,to cause disease,sio:SIO_000547,sio:ToCauseDisease
592,http://semanticscience.org/resource/SIO_010342,chemical complex,sio:SIO_010342,sio:ChemicalComplex
593,http://semanticscience.org/resource/SIO_001296,neither good nor poor quality,sio:SIO_001296,sio:NeitherGoodNorPoorQuality
594,http://semanticscience.org/resource/SIO_010354,to conformationally activate,sio:SIO_010354,sio:ToConformationallyActivate
595,http://semanticscience.org/resource/SIO_000387,to negatively charge,sio:SIO_000387,sio:ToNegativelyCharge
596,http://semanticscience.org/resource/SIO_010098,mRNA splice variant,sio:SIO_010098,sio:MrnaSpliceVariant
597,http://semanticscience.org/resource/SIO_001246,interval,sio:SIO_001246,sio:Interval
598,http://semanticscience.org/resource/SIO_010364,to be modified,sio:SIO_010364,sio:ToBeModified
599,http://semanticscience.org/resource/SIO_010363,product,sio:SIO_010363,sio:Product
600,http://semanticscience.org/resource/SIO_011053,xenon atom,sio:SIO_011053,sio:XenonAtom
601,http://semanticscience.org/resource/SIO_000994,experiment,sio:SIO_000994,sio:Experiment
602,http://semanticscience.org/resource/SIO_001230,transfer RNA (tRNA) gene,sio:SIO_001230,sio:TransferRNA(trna)Gene
603,http://semanticscience.org/resource/SIO_000191,author section,sio:SIO_000191,sio:AuthorSection
604,http://semanticscience.org/resource/SIO_010366,to be covalently modified,sio:SIO_010366,sio:ToBeCovalentlyModified
605,http://semanticscience.org/resource/SIO_001190,REST web service,sio:SIO_001190,sio:RESTWebService
606,http://semanticscience.org/resource/SIO_010530,3d structure model,sio:SIO_010530,sio:3dStructureModel
607,http://semanticscience.org/resource/SIO_000536,to regulate the rate of formation,sio:SIO_000536,sio:ToRegulateTheRateOfFormation
608,http://semanticscience.org/resource/SIO_011012,aluminium atom,sio:SIO_011012,sio:AluminiumAtom
609,http://semanticscience.org/resource/SIO_000777,to be a member of,sio:SIO_000777,sio:ToBeAMemberOf
610,http://semanticscience.org/resource/SIO_001104,to lose a covalent bond,sio:SIO_001104,sio:ToLoseACovalentBond
611,http://semanticscience.org/resource/SIO_010789,fullerene,sio:SIO_010789,sio:Fullerene
612,http://semanticscience.org/resource/SIO_000818,awe,sio:SIO_000818,sio:Awe
613,http://semanticscience.org/resource/SIO_000074,unit of measurement,sio:SIO_000074,sio:UnitOfMeasurement
614,http://semanticscience.org/resource/SIO_000755,cell (informational),sio:SIO_000755,sio:Cell(informational)
615,http://semanticscience.org/resource/SIO_001072,text span end position,sio:SIO_001072,sio:TextSpanEndPosition
616,http://semanticscience.org/resource/SIO_001362,to encode information,sio:SIO_001362,sio:ToEncodeInformation
617,http://semanticscience.org/resource/SIO_011027,nickel atom,sio:SIO_011027,sio:NickelAtom
618,http://semanticscience.org/resource/SIO_001372,legislation,sio:SIO_001372,sio:Legislation
619,http://semanticscience.org/resource/SIO_000747,investigation,sio:SIO_000747,sio:Investigation
620,http://semanticscience.org/resource/SIO_000616,collection,sio:SIO_000616,sio:Collection
621,http://semanticscience.org/resource/SIO_000786,verbal language entity,sio:SIO_000786,sio:VerbalLanguageEntity
622,http://semanticscience.org/resource/SIO_000373,to boil,sio:SIO_000373,sio:ToBoil
623,http://semanticscience.org/resource/SIO_000650,wave,sio:SIO_000650,sio:Wave
624,http://semanticscience.org/resource/SIO_001356,information encoding,sio:SIO_001356,sio:InformationEncoding
625,http://semanticscience.org/resource/SIO_000163,newspaper,sio:SIO_000163,sio:Newspaper
626,http://semanticscience.org/resource/SIO_000264,inductive argument,sio:SIO_000264,sio:InductiveArgument
627,http://semanticscience.org/resource/SIO_011093,promethium atom,sio:SIO_011093,sio:PromethiumAtom
628,http://semanticscience.org/resource/SIO_000268,truth value,sio:SIO_000268,sio:TruthValue
629,http://semanticscience.org/resource/SIO_000936,word tree,sio:SIO_000936,sio:WordTree
630,http://semanticscience.org/resource/SIO_000006,process,sio:SIO_000006,sio:Process
631,http://semanticscience.org/resource/SIO_001196,history,sio:SIO_001196,sio:History
632,http://semanticscience.org/resource/SIO_011126,chemical substance,sio:SIO_011126,sio:ChemicalSubstance
633,http://semanticscience.org/resource/SIO_000135,definition,sio:SIO_000135,sio:Definition
634,http://semanticscience.org/resource/SIO_000977,syllable,sio:SIO_000977,sio:Syllable
635,http://semanticscience.org/resource/SIO_010511,decomposition reaction,sio:SIO_010511,sio:DecompositionReaction
636,http://semanticscience.org/resource/SIO_001073,text span,sio:SIO_001073,sio:TextSpan
637,http://semanticscience.org/resource/SIO_000585,idea,sio:SIO_000585,sio:Idea
638,http://semanticscience.org/resource/SIO_010506,molecular complex,sio:SIO_010506,sio:MolecularComplex
639,http://semanticscience.org/resource/SIO_000562,passive transport,sio:SIO_000562,sio:PassiveTransport
640,http://semanticscience.org/resource/SIO_000386,to positively charge,sio:SIO_000386,sio:ToPositivelyCharge
641,http://semanticscience.org/resource/SIO_011014,phosphorus atom,sio:SIO_011014,sio:PhosphorusAtom
642,http://semanticscience.org/resource/SIO_000728,chemical identifier,sio:SIO_000728,sio:ChemicalIdentifier
643,http://semanticscience.org/resource/SIO_000395,to regulate,sio:SIO_000395,sio:ToRegulate
644,http://semanticscience.org/resource/SIO_010434,activator,sio:SIO_010434,sio:Activator
645,http://semanticscience.org/resource/SIO_010440,second messenger,sio:SIO_010440,sio:SecondMessenger
646,http://semanticscience.org/resource/SIO_010460,nonpolar solvent,sio:SIO_010460,sio:NonpolarSolvent
647,http://semanticscience.org/resource/SIO_000689,to be a part of,sio:SIO_000689,sio:ToBeAPartOf
648,http://semanticscience.org/resource/SIO_000499,to decrease the rate of formation,sio:SIO_000499,sio:ToDecreaseTheRateOfFormation
649,http://semanticscience.org/resource/SIO_000346,to heat,sio:SIO_000346,sio:ToHeat
650,http://semanticscience.org/resource/SIO_011008,fluorine atom,sio:SIO_011008,sio:FluorineAtom
651,http://semanticscience.org/resource/SIO_000622,RDFS ontology,sio:SIO_000622,sio:RDFSOntology
652,http://semanticscience.org/resource/SIO_001176,negative nucleic acid strand,sio:SIO_001176,sio:NegativeNucleicAcidStrand
653,http://semanticscience.org/resource/SIO_000572,osmosis,sio:SIO_000572,sio:Osmosis
654,http://semanticscience.org/resource/SIO_010047,strong submolecular component,sio:SIO_010047,sio:StrongSubmolecularComponent
655,http://semanticscience.org/resource/SIO_010505,base stack,sio:SIO_010505,sio:BaseStack
656,http://semanticscience.org/resource/SIO_010458,anion,sio:SIO_010458,sio:Anion
657,http://semanticscience.org/resource/SIO_000896,molecular tracer role,sio:SIO_000896,sio:MolecularTracerRole
658,http://semanticscience.org/resource/SIO_001244,log likelihood,sio:SIO_001244,sio:LogLikelihood
659,http://semanticscience.org/resource/SIO_000757,database column,sio:SIO_000757,sio:DatabaseColumn
660,http://semanticscience.org/resource/SIO_010509,redox reaction,sio:SIO_010509,sio:RedoxReaction
661,http://semanticscience.org/resource/SIO_001167,comment,sio:SIO_001167,sio:Comment
662,http://semanticscience.org/resource/SIO_000442,line graph,sio:SIO_000442,sio:LineGraph
663,http://semanticscience.org/resource/SIO_000401,y cartesian coordinate,sio:SIO_000401,sio:YCartesianCoordinate
664,http://semanticscience.org/resource/SIO_000382,to filter,sio:SIO_000382,sio:ToFilter
665,http://semanticscience.org/resource/SIO_000358,intent,sio:SIO_000358,sio:Intent
666,http://semanticscience.org/resource/SIO_001087,to modify electronically,sio:SIO_001087,sio:ToModifyElectronically
667,http://semanticscience.org/resource/SIO_011071,radon atom,sio:SIO_011071,sio:RadonAtom
668,http://semanticscience.org/resource/SIO_001080,vocabulary,sio:SIO_001080,sio:Vocabulary
669,http://semanticscience.org/resource/SIO_001317,middle name,sio:SIO_001317,sio:MiddleName
670,http://semanticscience.org/resource/SIO_001387,InCHI notation,sio:SIO_001387,sio:InchiNotation
671,http://semanticscience.org/resource/SIO_000033,process status,sio:SIO_000033,sio:ProcessStatus
672,http://semanticscience.org/resource/SIO_001188,SADI semantic web service,sio:SIO_001188,sio:SADISemanticWebService
673,http://semanticscience.org/resource/SIO_011064,gold atom,sio:SIO_011064,sio:GoldAtom
674,http://semanticscience.org/resource/SIO_000846,hysteria,sio:SIO_000846,sio:Hysteria
675,http://semanticscience.org/resource/SIO_000474,secondary graph title,sio:SIO_000474,sio:SecondaryGraphTitle
676,http://semanticscience.org/resource/SIO_000136,description,sio:SIO_000136,sio:Description
677,http://semanticscience.org/resource/SIO_010358,to oxidize,sio:SIO_010358,sio:ToOxidize
678,http://semanticscience.org/resource/SIO_010295,process up-regulation,sio:SIO_010295,sio:ProcessUp-regulation
679,http://semanticscience.org/resource/SIO_000326,concept,sio:SIO_000326,sio:Concept
680,http://semanticscience.org/resource/SIO_001316,ordered list,sio:SIO_001316,sio:OrderedList
681,http://semanticscience.org/resource/SIO_001151,regulation of object production,sio:SIO_001151,sio:RegulationOfObjectProduction
682,http://semanticscience.org/resource/SIO_000327,polar coordinate system,sio:SIO_000327,sio:PolarCoordinateSystem
683,http://semanticscience.org/resource/SIO_000664,country,sio:SIO_000664,sio:Country
684,http://semanticscience.org/resource/SIO_000814,annoyance,sio:SIO_000814,sio:Annoyance
685,http://semanticscience.org/resource/SIO_000133,descriptor,sio:SIO_000133,sio:Descriptor
686,http://semanticscience.org/resource/SIO_000544,to infect,sio:SIO_000544,sio:ToInfect
687,http://semanticscience.org/resource/SIO_001282,hunger,sio:SIO_001282,sio:Hunger
688,http://semanticscience.org/resource/SIO_000955,environment,sio:SIO_000955,sio:Environment
689,http://semanticscience.org/resource/SIO_011042,technetium atom,sio:SIO_011042,sio:TechnetiumAtom
690,http://semanticscience.org/resource/SIO_010426,centrifugation substance,sio:SIO_010426,sio:CentrifugationSubstance
691,http://semanticscience.org/resource/SIO_000993,chemical-disease association,sio:SIO_000993,sio:Chemical-diseaseAssociation
692,http://semanticscience.org/resource/SIO_000345,to magnify,sio:SIO_000345,sio:ToMagnify
693,http://semanticscience.org/resource/SIO_001326,status descriptor,sio:SIO_001326,sio:StatusDescriptor
694,http://semanticscience.org/resource/SIO_000706,occupational role,sio:SIO_000706,sio:OccupationalRole
695,http://semanticscience.org/resource/SIO_010299,disease,sio:SIO_010299,sio:Disease
696,http://semanticscience.org/resource/SIO_000415,geopolitical region,sio:SIO_000415,sio:GeopoliticalRegion
697,http://semanticscience.org/resource/SIO_001010,non toxic,sio:SIO_001010,sio:NonToxic
698,http://semanticscience.org/resource/SIO_000904,chart,sio:SIO_000904,sio:Chart
699,http://semanticscience.org/resource/SIO_000258,dimensional quantity,sio:SIO_000258,sio:DimensionalQuantity
700,http://semanticscience.org/resource/SIO_000863,sadness,sio:SIO_000863,sio:Sadness
701,http://semanticscience.org/resource/SIO_011108,plutonium atom,sio:SIO_011108,sio:PlutoniumAtom
702,http://semanticscience.org/resource/SIO_010452,molecular pocket,sio:SIO_010452,sio:MolecularPocket
703,http://semanticscience.org/resource/SIO_010091,to serve as a template for DNA synthesis,sio:SIO_010091,sio:ToServeAsATemplateForDNASynthesis
704,http://semanticscience.org/resource/SIO_000694,to be passively interacted with,sio:SIO_000694,sio:ToBePassivelyInteractedWith
705,http://semanticscience.org/resource/SIO_000347,to cool,sio:SIO_000347,sio:ToCool
706,http://semanticscience.org/resource/SIO_011058,tantalum atom,sio:SIO_011058,sio:TantalumAtom
707,http://semanticscience.org/resource/SIO_011102,ytterbium atom,sio:SIO_011102,sio:YtterbiumAtom
708,http://semanticscience.org/resource/SIO_011000,boron atom,sio:SIO_011000,sio:BoronAtom
709,http://semanticscience.org/resource/SIO_010416,buffer,sio:SIO_010416,sio:Buffer
710,http://semanticscience.org/resource/SIO_010455,isomer,sio:SIO_010455,sio:Isomer
711,http://semanticscience.org/resource/SIO_010101,rna gene,sio:SIO_010101,sio:RnaGene
712,http://semanticscience.org/resource/SIO_000446,stacked bar graph,sio:SIO_000446,sio:StackedBarGraph
713,http://semanticscience.org/resource/SIO_001111,mode,sio:SIO_001111,sio:Mode
714,http://semanticscience.org/resource/SIO_000661,province,sio:SIO_000661,sio:Province
715,http://semanticscience.org/resource/SIO_010077,active ingredient,sio:SIO_010077,sio:ActiveIngredient
716,http://semanticscience.org/resource/SIO_011024,manganese atom,sio:SIO_011024,sio:ManganeseAtom
717,http://semanticscience.org/resource/SIO_001194,media,sio:SIO_001194,sio:Media
718,http://semanticscience.org/resource/SIO_000449,plot,sio:SIO_000449,sio:Plot
719,http://semanticscience.org/resource/SIO_010419,antigen,sio:SIO_010419,sio:Antigen
720,http://semanticscience.org/resource/SIO_011067,lead atom,sio:SIO_011067,sio:LeadAtom
721,http://semanticscience.org/resource/SIO_000797,substrate role,sio:SIO_000797,sio:SubstrateRole
722,http://semanticscience.org/resource/SIO_000869,suffering,sio:SIO_000869,sio:Suffering
723,http://semanticscience.org/resource/SIO_001206,decreased molecular production from decreased regulation,sio:SIO_001206,sio:DecreasedMolecularProductionFromDecreasedRegulation
724,http://semanticscience.org/resource/SIO_011041,molybdemum atom,sio:SIO_011041,sio:MolybdemumAtom
725,http://semanticscience.org/resource/SIO_001045,polar quality,sio:SIO_001045,sio:PolarQuality
726,http://semanticscience.org/resource/SIO_000022,material boundary,sio:SIO_000022,sio:MaterialBoundary
727,http://semanticscience.org/resource/SIO_000982,written language,sio:SIO_000982,sio:WrittenLanguage
728,http://semanticscience.org/resource/SIO_010014,primary structure descriptor,sio:SIO_010014,sio:PrimaryStructureDescriptor
729,http://semanticscience.org/resource/SIO_001112,sum,sio:SIO_001112,sio:Sum
730,http://semanticscience.org/resource/SIO_000152,note,sio:SIO_000152,sio:Note
731,http://semanticscience.org/resource/SIO_010050,allosteric site,sio:SIO_010050,sio:AllostericSite
732,http://semanticscience.org/resource/SIO_001030,major version number,sio:SIO_001030,sio:MajorVersionNumber
733,http://semanticscience.org/resource/SIO_001239,to identify,sio:SIO_001239,sio:ToIdentify
734,http://semanticscience.org/resource/SIO_000408,to investigate,sio:SIO_000408,sio:ToInvestigate
735,http://semanticscience.org/resource/SIO_011050,antimony atom,sio:SIO_011050,sio:AntimonyAtom
736,http://semanticscience.org/resource/SIO_000873,worry,sio:SIO_000873,sio:Worry
737,http://semanticscience.org/resource/SIO_000617,empty set,sio:SIO_000617,sio:EmptySet
738,http://semanticscience.org/resource/SIO_001095,curved,sio:SIO_001095,sio:Curved
739,http://semanticscience.org/resource/SIO_001120,therapeutic gene-disease association,sio:SIO_001120,sio:TherapeuticGene-diseaseAssociation
740,http://semanticscience.org/resource/SIO_001166,annotation,sio:SIO_001166,sio:Annotation
741,http://semanticscience.org/resource/SIO_011056,lanthanum atom,sio:SIO_011056,sio:LanthanumAtom
742,http://semanticscience.org/resource/SIO_000811,URL,sio:SIO_000811,sio:URL
743,http://semanticscience.org/resource/SIO_000945,tree diagram,sio:SIO_000945,sio:TreeDiagram
744,http://semanticscience.org/resource/SIO_000047,circumference,sio:SIO_000047,sio:Circumference
745,http://semanticscience.org/resource/SIO_000270,false,sio:SIO_000270,sio:False
746,http://semanticscience.org/resource/SIO_001306,mostly quantifier,sio:SIO_001306,sio:MostlyQuantifier
747,http://semanticscience.org/resource/SIO_000545,polyline,sio:SIO_000545,sio:Polyline
748,http://semanticscience.org/resource/SIO_001377,versioned dataset,sio:SIO_001377,sio:VersionedDataset
749,http://semanticscience.org/resource/SIO_000367,variable,sio:SIO_000367,sio:Variable
750,http://semanticscience.org/resource/SIO_000027,process quality,sio:SIO_000027,sio:ProcessQuality
751,http://semanticscience.org/resource/SIO_010471,protein part,sio:SIO_010471,sio:ProteinPart
752,http://semanticscience.org/resource/SIO_010286,molecular complex dissociation,sio:SIO_010286,sio:MolecularComplexDissociation
753,http://semanticscience.org/resource/SIO_000978,consonant,sio:SIO_000978,sio:Consonant
754,http://semanticscience.org/resource/SIO_001141,decreased spatial extent of process from decreased regulation,sio:SIO_001141,sio:DecreasedSpatialExtentOfProcessFromDecreasedRegulation
755,http://semanticscience.org/resource/SIO_001249,closed interval,sio:SIO_001249,sio:ClosedInterval
756,http://semanticscience.org/resource/SIO_001273,left-handed helical,sio:SIO_001273,sio:Left-handedHelical
757,http://semanticscience.org/resource/SIO_001051,data analysis,sio:SIO_001051,sio:DataAnalysis
758,http://semanticscience.org/resource/SIO_001231,small cytoplasmic RNA (scRNA),sio:SIO_001231,sio:SmallCytoplasmicRNA(scrna)
759,http://semanticscience.org/resource/SIO_010521,free radical addition,sio:SIO_010521,sio:FreeRadicalAddition
760,http://semanticscience.org/resource/SIO_000866,shock,sio:SIO_000866,sio:Shock
761,http://semanticscience.org/resource/SIO_001001,medical diagnosis,sio:SIO_001001,sio:MedicalDiagnosis
762,http://semanticscience.org/resource/SIO_000302,web page,sio:SIO_000302,sio:WebPage
763,http://semanticscience.org/resource/SIO_000265,sound argument,sio:SIO_000265,sio:SoundArgument
764,http://semanticscience.org/resource/SIO_010508,catalyzed reaction,sio:SIO_010508,sio:CatalyzedReaction
765,http://semanticscience.org/resource/SIO_000784,hermaphrodite,sio:SIO_000784,sio:Hermaphrodite
766,http://semanticscience.org/resource/SIO_000570,movement,sio:SIO_000570,sio:Movement
767,http://semanticscience.org/resource/SIO_000808,partial negative charge,sio:SIO_000808,sio:PartialNegativeCharge
768,http://semanticscience.org/resource/SIO_000439,center of mass,sio:SIO_000439,sio:CenterOfMass
769,http://semanticscience.org/resource/SIO_000855,panic,sio:SIO_000855,sio:Panic
770,http://semanticscience.org/resource/SIO_011121,molecular structure descriptor,sio:SIO_011121,sio:MolecularStructureDescriptor
771,http://semanticscience.org/resource/SIO_001238,microarray device,sio:SIO_001238,sio:MicroarrayDevice
772,http://semanticscience.org/resource/SIO_001272,circularly helical,sio:SIO_001272,sio:CircularlyHelical
773,http://semanticscience.org/resource/SIO_000746,reasoning,sio:SIO_000746,sio:Reasoning
774,http://semanticscience.org/resource/SIO_000456,primary category axis,sio:SIO_000456,sio:PrimaryCategoryAxis
775,http://semanticscience.org/resource/SIO_000451,Cartesian coordinate axis,sio:SIO_000451,sio:CartesianCoordinateAxis
776,http://semanticscience.org/resource/SIO_000872,wonder,sio:SIO_000872,sio:Wonder
777,http://semanticscience.org/resource/SIO_000802,co-substrate role,sio:SIO_000802,sio:Co-substrateRole
778,http://semanticscience.org/resource/SIO_000730,physical entity identifier,sio:SIO_000730,sio:PhysicalEntityIdentifier
779,http://semanticscience.org/resource/SIO_010005,weak submolecular component,sio:SIO_010005,sio:WeakSubmolecularComponent
780,http://semanticscience.org/resource/SIO_000566,movement equation,sio:SIO_000566,sio:MovementEquation
781,http://semanticscience.org/resource/SIO_010496,ionic interaction,sio:SIO_010496,sio:IonicInteraction
782,http://semanticscience.org/resource/SIO_001017,syndrome,sio:SIO_001017,sio:Syndrome
783,http://semanticscience.org/resource/SIO_000917,integer scale,sio:SIO_000917,sio:IntegerScale
784,http://semanticscience.org/resource/SIO_000289,set,sio:SIO_000289,sio:Set
785,http://semanticscience.org/resource/SIO_000153,patent,sio:SIO_000153,sio:Patent
786,http://semanticscience.org/resource/SIO_000220,implies (->),sio:SIO_000220,sio:Implies(->)
787,http://semanticscience.org/resource/SIO_011130,PDB file,sio:SIO_011130,sio:PDBFile
788,http://semanticscience.org/resource/SIO_000827,disappointment,sio:SIO_000827,sio:Disappointment
789,http://semanticscience.org/resource/SIO_001270,paternally transmitted,sio:SIO_001270,sio:PaternallyTransmitted
790,http://semanticscience.org/resource/SIO_010787,diamond,sio:SIO_010787,sio:Diamond
791,http://semanticscience.org/resource/SIO_001324,work phone number,sio:SIO_001324,sio:WorkPhoneNumber
792,http://semanticscience.org/resource/SIO_000716,medical practitioner,sio:SIO_000716,sio:MedicalPractitioner
793,http://semanticscience.org/resource/SIO_000888,chemical substance role,sio:SIO_000888,sio:ChemicalSubstanceRole
794,http://semanticscience.org/resource/SIO_000117,preferred name,sio:SIO_000117,sio:PreferredName
795,http://semanticscience.org/resource/SIO_001220,to characterize,sio:SIO_001220,sio:ToCharacterize
796,http://semanticscience.org/resource/SIO_001368,speed,sio:SIO_001368,sio:Speed
797,http://semanticscience.org/resource/SIO_000717,dentist role,sio:SIO_000717,sio:DentistRole
798,http://semanticscience.org/resource/SIO_010499,double bond,sio:SIO_010499,sio:DoubleBond
799,http://semanticscience.org/resource/SIO_000436,informational quality,sio:SIO_000436,sio:InformationalQuality
800,http://semanticscience.org/resource/SIO_000840,happiness,sio:SIO_000840,sio:Happiness
801,http://semanticscience.org/resource/SIO_001228,small nuclear RNA (snRNA) gene,sio:SIO_001228,sio:SmallNuclearRNA(snrna)Gene
802,http://semanticscience.org/resource/SIO_000423,scatterplot,sio:SIO_000423,sio:Scatterplot
803,http://semanticscience.org/resource/SIO_000712,medical role,sio:SIO_000712,sio:MedicalRole
804,http://semanticscience.org/resource/SIO_001061,population,sio:SIO_001061,sio:Population
805,http://semanticscience.org/resource/SIO_010368,to be transported,sio:SIO_010368,sio:ToBeTransported
806,http://semanticscience.org/resource/SIO_000967,disagreement,sio:SIO_000967,sio:Disagreement
807,http://semanticscience.org/resource/SIO_011098,dysprosium atom,sio:SIO_011098,sio:DysprosiumAtom
808,http://semanticscience.org/resource/SIO_000722,to be compared,sio:SIO_000722,sio:ToBeCompared
809,http://semanticscience.org/resource/SIO_010020,submolecular entity,sio:SIO_010020,sio:SubmolecularEntity
810,http://semanticscience.org/resource/SIO_001057,word start position,sio:SIO_001057,sio:WordStartPosition
811,http://semanticscience.org/resource/SIO_000370,spatial region,sio:SIO_000370,sio:SpatialRegion
812,http://semanticscience.org/resource/SIO_000948,dendrogram,sio:SIO_000948,sio:Dendrogram
813,http://semanticscience.org/resource/SIO_000865,shame,sio:SIO_000865,sio:Shame
814,http://semanticscience.org/resource/SIO_011106,uranium atom,sio:SIO_011106,sio:UraniumAtom
815,http://semanticscience.org/resource/SIO_001261,ordered list item,sio:SIO_001261,sio:OrderedListItem
816,http://semanticscience.org/resource/SIO_000969,communicating,sio:SIO_000969,sio:Communicating
817,http://semanticscience.org/resource/SIO_000004,material entity,sio:SIO_000004,sio:MaterialEntity
818,http://semanticscience.org/resource/SIO_000390,to transport,sio:SIO_000390,sio:ToTransport
819,http://semanticscience.org/resource/SIO_010795,ionsdaleite,sio:SIO_010795,sio:Ionsdaleite
820,http://semanticscience.org/resource/SIO_000740,curve segment,sio:SIO_000740,sio:CurveSegment
821,http://semanticscience.org/resource/SIO_010346,organic polymer,sio:SIO_010346,sio:OrganicPolymer
822,http://semanticscience.org/resource/SIO_000885,publisher role,sio:SIO_000885,sio:PublisherRole
823,http://semanticscience.org/resource/SIO_001285,suicidal,sio:SIO_001285,sio:Suicidal
824,http://semanticscience.org/resource/SIO_000638,probability measure,sio:SIO_000638,sio:ProbabilityMeasure
825,http://semanticscience.org/resource/SIO_011033,selenium atom,sio:SIO_011033,sio:SeleniumAtom
826,http://semanticscience.org/resource/SIO_010450,RNA transcript,sio:SIO_010450,sio:RNATranscript
827,http://semanticscience.org/resource/SIO_000768,apartment number,sio:SIO_000768,sio:ApartmentNumber
828,http://semanticscience.org/resource/SIO_000156,book volume,sio:SIO_000156,sio:BookVolume
829,http://semanticscience.org/resource/SIO_000871,terror,sio:SIO_000871,sio:Terror
830,http://semanticscience.org/resource/SIO_000683,justification,sio:SIO_000683,sio:Justification
831,http://semanticscience.org/resource/SIO_000932,block histogram,sio:SIO_000932,sio:BlockHistogram
832,http://semanticscience.org/resource/SIO_001388,sequence variation notation,sio:SIO_001388,sio:SequenceVariationNotation
833,http://semanticscience.org/resource/SIO_000535,statistical graph line,sio:SIO_000535,sio:StatisticalGraphLine
834,http://semanticscience.org/resource/SIO_000413,geolegal region,sio:SIO_000413,sio:GeolegalRegion
835,http://semanticscience.org/resource/SIO_000791,sequence start position,sio:SIO_000791,sio:SequenceStartPosition
836,http://semanticscience.org/resource/SIO_000926,radio receiver,sio:SIO_000926,sio:RadioReceiver
837,http://semanticscience.org/resource/SIO_000306,letter,sio:SIO_000306,sio:Letter
838,http://semanticscience.org/resource/SIO_011077,seaborgium atom,sio:SIO_011077,sio:SeaborgiumAtom
839,http://semanticscience.org/resource/SIO_000555,abnormal,sio:SIO_000555,sio:Abnormal
840,http://semanticscience.org/resource/SIO_000778,to distort,sio:SIO_000778,sio:ToDistort
841,http://semanticscience.org/resource/SIO_010287,regulation of biochemical process,sio:SIO_010287,sio:RegulationOfBiochemicalProcess
842,http://semanticscience.org/resource/SIO_001337,epimer association,sio:SIO_001337,sio:EpimerAssociation
843,http://semanticscience.org/resource/SIO_001390,protein coding sequence,sio:SIO_001390,sio:ProteinCodingSequence
844,http://semanticscience.org/resource/SIO_000614,attribute,sio:SIO_000614,sio:Attribute
845,http://semanticscience.org/resource/SIO_001257,chemical-gene assocation,sio:SIO_001257,sio:Chemical-geneAssocation
846,http://semanticscience.org/resource/SIO_001237,mass spectrometer,sio:SIO_001237,sio:MassSpectrometer
847,http://semanticscience.org/resource/SIO_011005,beryllium atom,sio:SIO_011005,sio:BerylliumAtom
848,http://semanticscience.org/resource/SIO_000524,double arrowed line segment,sio:SIO_000524,sio:DoubleArrowedLineSegment
849,http://semanticscience.org/resource/SIO_001020,effective dose,sio:SIO_001020,sio:EffectiveDose
